latitude,longitude,acq_date,frp,satellite,confidence
31.0527,74.7922,2025-11-13,973.4,VIIRS,70
31.035,74.89,2025-11-13,911.0,MODIS,100
31.189,75.5731,2025-11-13,1220.0,MODIS,50
30.8837,75.6308,2025-11-13,1631.8,VIIRS,100
30.9065,75.5626,2025-11-13,465.9,MODIS,90
31.1136,75.3603,2025-11-13,933.4,VIIRS,100
31.1427,75.6977,2025-11-13,428.9,VIIRS,90
31.0264,75.2725,2025-11-13,933.5,VIIRS,70
30.8771,75.4796,2025-11-13,874.0,VIIRS,90
31.1445,75.6763,2025-11-13,1345.2,VIIRS,70
31.2095,75.3912,2025-11-13,1403.4,MODIS,90
30.8634,75.715,2025-11-13,1014.7,VIIRS,70
30.9725,75.8445,2025-11-13,600.9,VIIRS,90
31.0225,75.953,2025-11-13,485.0,MODIS,70
30.961,76.0037,2025-11-13,819.2,VIIRS,100
30.9575,75.928,2025-11-13,650.3,MODIS,70
31.2044,75.8788,2025-11-13,556.7,VIIRS,100
31.2164,75.8763,2025-11-13,1190.8,MODIS,90
31.1085,75.7829,2025-11-13,817.0,MODIS,70
30.7947,76.5231,2025-11-13,121.9,MODIS,100
31.0669,76.4453,2025-11-13,376.9,VIIRS,70
31.1687,77.0432,2025-11-13,91.2,MODIS,50
31.7239,74.1688,2025-11-13,31.7,MODIS,90
31.3162,74.6156,2025-11-13,79.8,VIIRS,70
31.3206,74.9053,2025-11-13,540.4,VIIRS,50
31.4466,74.9823,2025-11-13,592.5,VIIRS,90
31.405,75.1115,2025-11-13,620.8,MODIS,70
31.3008,74.7948,2025-11-13,239.9,VIIRS,50
31.4684,75.3536,2025-11-13,947.6,VIIRS,70
31.6351,75.573,2025-11-13,668.3,MODIS,90
31.5134,75.5661,2025-11-13,752.7,VIIRS,90
31.4241,75.6534,2025-11-13,739.2,VIIRS,70
31.6399,75.2948,2025-11-13,453.6,MODIS,90
31.4951,76.1077,2025-11-13,687.6,MODIS,50
31.4149,75.9812,2025-11-13,598.0,VIIRS,90
31.3849,76.0603,2025-11-13,644.1,MODIS,90
31.5487,76.0057,2025-11-13,204.8,VIIRS,50
31.4288,76.6917,2025-11-13,150.8,VIIRS,90
31.6261,77.0287,2025-11-13,20.7,MODIS,70
32.0672,74.6023,2025-11-13,64.3,MODIS,90
31.9791,75.1369,2025-11-13,170.8,VIIRS,70
31.9564,75.5099,2025-11-13,75.5,VIIRS,100
31.911,76.2203,2025-11-13,113.0,MODIS,70
32.1766,76.421,2025-11-13,80.4,MODIS,70
32.7061,75.3418,2025-11-13,16.0,MODIS,70
11.8813,69.9385,2025-11-14,20.6,MODIS,90
17.2718,96.8909,2025-11-14,13.0,VIIRS,90
29.671,74.4536,2025-11-14,50.2,MODIS,90
29.3108,74.8411,2025-11-14,68.9,VIIRS,90
29.527,75.6511,2025-11-14,123.7,VIIRS,100
29.6059,75.8264,2025-11-14,96.5,VIIRS,100
29.3449,76.3864,2025-11-14,39.3,MODIS,70
29.8674,73.9481,2025-11-14,30.5,VIIRS,70
30.1725,74.5849,2025-11-14,88.7,VIIRS,90
29.7821,75.175,2025-11-14,402.1,MODIS,100
29.7714,74.7917,2025-11-14,502.0,VIIRS,90
29.8269,74.9402,2025-11-14,478.9,VIIRS,70
29.8391,75.4136,2025-11-14,357.6,MODIS,90
29.9427,75.6734,2025-11-14,633.7,VIIRS,70
29.8876,75.4372,2025-11-14,438.7,VIIRS,100
30.0172,75.5456,2025-11-14,233.3,MODIS,70
30.2281,76.0365,2025-11-14,168.0,MODIS,90
30.1729,75.7766,2025-11-14,524.7,VIIRS,50
30.1104,76.0041,2025-11-14,287.0,VIIRS,90
29.8627,76.5866,2025-11-14,54.1,VIIRS,70
30.0318,77.1472,2025-11-14,41.4,MODIS,90
30.5456,73.8288,2025-11-14,28.5,VIIRS,70
30.5311,74.6832,2025-11-14,164.1,MODIS,70
30.3909,74.6026,2025-11-14,210.1,VIIRS,100
30.437,74.8746,2025-11-14,877.9,MODIS,90
30.4238,74.8653,2025-11-14,825.6,MODIS,90
30.7158,74.9618,2025-11-14,518.7,MODIS,70
30.4524,74.994,2025-11-14,277.4,MODIS,50
30.5414,74.8241,2025-11-14,1071.7,VIIRS,100
30.7191,74.8909,2025-11-14,933.3,MODIS,100
30.3394,75.3019,2025-11-14,1426.4,VIIRS,50
30.631,75.6865,2025-11-14,1096.4,VIIRS,70
30.387,75.6172,2025-11-14,1029.5,MODIS,70
30.2759,75.5308,2025-11-14,980.0,MODIS,70
30.5586,75.4259,2025-11-14,595.6,MODIS,90
30.4069,75.3633,2025-11-14,1436.3,VIIRS,70
30.5897,75.5028,2025-11-14,442.5,VIIRS,100
30.4769,75.6627,2025-11-14,762.3,MODIS,90
30.4215,75.3102,2025-11-14,691.1,VIIRS,90
30.6635,76.0292,2025-11-14,995.1,MODIS,100
30.6997,76.0561,2025-11-14,580.7,MODIS,90
30.5981,76.147,2025-11-14,739.3,VIIRS,70
30.6249,75.7716,2025-11-14,829.7,MODIS,90
30.3853,76.125,2025-11-14,691.3,VIIRS,90
30.6638,75.8946,2025-11-14,711.7,MODIS,100
30.4995,76.5198,2025-11-14,190.0,VIIRS,70
30.418,76.4107,2025-11-14,146.3,VIIRS,70
30.5774,77.2248,2025-11-14,82.8,VIIRS,100
31.1349,74.1063,2025-11-14,23.8,VIIRS,70
31.0303,74.5834,2025-11-14,397.9,VIIRS,70
30.8433,74.3976,2025-11-14,383.1,VIIRS,90
30.8542,75.1464,2025-11-14,455.6,MODIS,70
31.1405,74.8706,2025-11-14,674.2,MODIS,50
31.215,75.1827,2025-11-14,1055.5,VIIRS,100
30.8711,74.9553,2025-11-14,971.6,MODIS,70
31.0985,74.9806,2025-11-14,642.4,VIIRS,70
30.975,75.21,2025-11-14,497.2,VIIRS,100
30.9954,74.851,2025-11-14,416.4,VIIRS,90
30.9296,75.4449,2025-11-14,1182.6,VIIRS,90
30.8565,75.5095,2025-11-14,1450.5,MODIS,70
31.2144,75.6909,2025-11-14,470.9,VIIRS,70
31.2144,75.6518,2025-11-14,619.5,VIIRS,90
30.9531,75.5185,2025-11-14,1043.2,VIIRS,50
30.9407,75.4492,2025-11-14,1457.4,MODIS,90
31.1355,75.2824,2025-11-14,676.9,VIIRS,70
31.1269,75.6756,2025-11-14,571.8,VIIRS,100
30.8038,75.5743,2025-11-14,1078.9,MODIS,70
30.8704,76.069,2025-11-14,760.6,VIIRS,70
30.9576,75.9518,2025-11-14,1085.8,VIIRS,90
31.0543,76.1728,2025-11-14,443.0,VIIRS,70
31.0794,75.9401,2025-11-14,639.7,VIIRS,70
30.8006,76.0294,2025-11-14,402.2,VIIRS,90
30.9845,76.07,2025-11-14,799.1,MODIS,90
31.0854,76.0974,2025-11-14,775.0,MODIS,70
30.9553,76.6923,2025-11-14,194.0,MODIS,100
30.8426,76.5747,2025-11-14,288.4,MODIS,70
30.8343,76.839,2025-11-14,60.3,MODIS,90
31.3136,73.8427,2025-11-14,23.3,VIIRS,100
31.2822,74.3343,2025-11-14,178.5,MODIS,90
31.3964,75.1348,2025-11-14,172.6,VIIRS,70
31.638,74.8209,2025-11-14,433.0,VIIRS,70
31.6917,75.0406,2025-11-14,335.3,MODIS,90
31.7272,75.109,2025-11-14,244.2,MODIS,70
31.6386,75.4203,2025-11-14,711.7,MODIS,90
31.7265,75.3015,2025-11-14,657.9,MODIS,100
31.6028,75.6725,2025-11-14,563.8,MODIS,100
31.4717,75.3175,2025-11-14,242.3,VIIRS,90
31.4022,75.3812,2025-11-14,618.6,VIIRS,70
31.3141,76.0257,2025-11-14,593.3,VIIRS,70
31.6652,76.0792,2025-11-14,467.3,MODIS,70
31.5912,76.2204,2025-11-14,533.6,MODIS,50
31.5841,75.8702,2025-11-14,325.2,VIIRS,90
31.5293,76.5265,2025-11-14,226.9,MODIS,90
31.6773,77.0576,2025-11-14,53.4,VIIRS,70
31.9854,74.3145,2025-11-14,34.5,VIIRS,90
32.0947,74.852,2025-11-14,97.1,MODIS,90
31.9352,75.5029,2025-11-14,123.1,VIIRS,90
31.7788,76.0285,2025-11-14,86.5,MODIS,90
31.9151,76.5837,2025-11-14,21.7,VIIRS,90
32.5055,75.6985,2025-11-14,17.6,MODIS,100
11.999,89.304,2025-11-15,33.8,MODIS,90
29.6477,74.3859,2025-11-15,26.5,MODIS,70
29.6076,74.9339,2025-11-15,85.7,MODIS,90
29.7134,75.6993,2025-11-15,155.6,VIIRS,100
29.5406,75.9984,2025-11-15,38.8,VIIRS,90
29.4104,76.4404,2025-11-15,54.0,VIIRS,90
29.8432,73.917,2025-11-15,16.4,VIIRS,70
30.1203,74.4233,2025-11-15,94.6,MODIS,90
30.2122,74.9637,2025-11-15,218.8,VIIRS,90
30.2076,74.798,2025-11-15,473.9,MODIS,70
30.1828,74.8151,2025-11-15,141.7,VIIRS,70
30.2008,75.5788,2025-11-15,406.7,MODIS,100
29.9057,75.2854,2025-11-15,533.2,MODIS,70
30.0387,75.3867,2025-11-15,213.4,VIIRS,70
29.9009,75.5629,2025-11-15,377.9,VIIRS,90
30.1733,76.0901,2025-11-15,260.9,VIIRS,90
29.8528,75.9913,2025-11-15,348.4,VIIRS,100
29.988,76.0152,2025-11-15,258.6,MODIS,90
29.922,76.3247,2025-11-15,162.3,VIIRS,70
30.1694,77.2241,2025-11-15,25.5,MODIS,70
30.3538,73.8132,2025-11-15,80.9,VIIRS,90
30.4119,74.4163,2025-11-15,391.4,MODIS,50
30.5416,74.5256,2025-11-15,156.1,VIIRS,90
30.3908,75.0257,2025-11-15,870.0,VIIRS,90
30.6069,75.1301,2025-11-15,480.9,MODIS,70
30.5347,75.0607,2025-11-15,849.4,VIIRS,70
30.669,75.0685,2025-11-15,597.1,VIIRS,70
30.4133,75.123,2025-11-15,439.1,MODIS,100
30.4781,75.2279,2025-11-15,608.4,VIIRS,90
30.6562,75.533,2025-11-15,588.5,MODIS,100
30.3245,75.5223,2025-11-15,1319.3,MODIS,70
30.5007,75.6351,2025-11-15,832.1,MODIS,90
30.2734,75.3105,2025-11-15,554.0,VIIRS,100
30.5831,75.5478,2025-11-15,438.1,VIIRS,70
30.2717,75.3045,2025-11-15,633.7,VIIRS,50
30.4437,75.5407,2025-11-15,452.2,MODIS,90
30.5342,75.5639,2025-11-15,1199.7,MODIS,100
30.6107,75.9264,2025-11-15,667.1,VIIRS,90
30.5771,75.8833,2025-11-15,715.2,MODIS,50
30.4938,76.1494,2025-11-15,575.5,MODIS,100
30.6778,75.9272,2025-11-15,805.4,VIIRS,90
30.4024,75.8905,2025-11-15,846.0,VIIRS,90
30.4911,75.8434,2025-11-15,906.8,MODIS,50
30.2874,76.3098,2025-11-15,130.5,VIIRS,50
30.4805,76.3761,2025-11-15,378.9,MODIS,100
30.3169,77.0847,2025-11-15,62.9,VIIRS,70
31.2016,74.0818,2025-11-15,47.5,MODIS,100
30.8204,74.3252,2025-11-15,239.0,VIIRS,90
30.828,74.583,2025-11-15,109.7,VIIRS,90
30.8702,75.159,2025-11-15,1024.4,MODIS,50
30.7877,75.2006,2025-11-15,927.8,MODIS,50
30.8717,74.9726,2025-11-15,572.4,VIIRS,70
31.0805,75.1838,2025-11-15,906.0,MODIS,100
30.8903,75.0787,2025-11-15,425.0,VIIRS,50
30.9996,75.0702,2025-11-15,509.9,MODIS,90
31.1181,75.4324,2025-11-15,967.4,MODIS,50
31.2083,75.707,2025-11-15,915.1,MODIS,50
30.9751,75.6169,2025-11-15,496.2,VIIRS,70
31.1605,75.477,2025-11-15,868.2,VIIRS,90
30.8276,75.3774,2025-11-15,1314.7,MODIS,90
30.8456,75.721,2025-11-15,1460.5,VIIRS,70
31.0411,75.5597,2025-11-15,1445.6,VIIRS,100
30.801,75.5405,2025-11-15,1434.2,MODIS,100
30.8695,75.5741,2025-11-15,480.0,VIIRS,70
31.2046,75.7831,2025-11-15,1068.7,VIIRS,70
30.9954,75.8698,2025-11-15,747.0,VIIRS,90
31.0078,76.0565,2025-11-15,637.9,MODIS,90
30.9447,76.2109,2025-11-15,829.1,VIIRS,90
31.1747,76.214,2025-11-15,1015.3,MODIS,90
30.8304,75.9158,2025-11-15,510.5,MODIS,70
31.2158,76.3431,2025-11-15,395.6,VIIRS,70
31.1309,76.4408,2025-11-15,286.6,MODIS,70
30.8012,77.1984,2025-11-15,43.2,VIIRS,90
31.4874,74.113,2025-11-15,48.0,VIIRS,70
31.5336,74.6236,2025-11-15,137.5,VIIRS,90
31.5022,75.2008,2025-11-15,542.0,MODIS,70
31.536,75.1575,2025-11-15,459.9,MODIS,50
31.6851,75.2217,2025-11-15,243.6,MODIS,100
31.4875,75.5416,2025-11-15,354.2,VIIRS,70
31.3865,75.4773,2025-11-15,247.3,VIIRS,70
31.6893,75.6971,2025-11-15,807.1,MODIS,70
31.5311,75.6833,2025-11-15,313.3,VIIRS,70
31.544,75.4224,2025-11-15,500.9,VIIRS,50
31.6498,76.1577,2025-11-15,602.8,MODIS,90
31.5183,75.9471,2025-11-15,233.8,VIIRS,50
31.6707,75.9651,2025-11-15,465.4,MODIS,90
31.5671,76.4083,2025-11-15,231.6,MODIS,100
31.4641,77.0939,2025-11-15,45.4,MODIS,50
32.0295,74.5885,2025-11-15,48.0,MODIS,70
31.7928,74.7885,2025-11-15,51.0,MODIS,90
31.8915,75.7034,2025-11-15,127.0,VIIRS,90
32.007,76.2003,2025-11-15,76.3,VIIRS,70
32.0174,76.6815,2025-11-15,70.1,MODIS,90
32.3627,75.6475,2025-11-15,13.7,MODIS,100
29.513,74.5588,2025-11-16,37.7,MODIS,100
29.5931,75.0878,2025-11-16,48.9,MODIS,90
29.6186,75.3453,2025-11-16,60.3,VIIRS,100
29.2857,75.9553,2025-11-16,73.8,VIIRS,70
29.6883,76.4577,2025-11-16,23.4,VIIRS,100
30.1122,74.3119,2025-11-16,62.0,VIIRS,100
30.0371,74.891,2025-11-16,133.2,MODIS,100
30.0003,74.9782,2025-11-16,180.2,MODIS,70
29.8182,75.4631,2025-11-16,177.0,MODIS,70
29.9437,75.7122,2025-11-16,646.4,VIIRS,70
29.9997,75.6965,2025-11-16,324.7,MODIS,100
29.8988,75.3667,2025-11-16,502.4,MODIS,100
29.8726,75.775,2025-11-16,332.3,VIIRS,100
29.9857,76.01,2025-11-16,226.0,MODIS,90
29.9655,76.469,2025-11-16,161.0,VIIRS,70
30.6792,74.029,2025-11-16,46.1,VIIRS,90
30.7065,74.5439,2025-11-16,127.3,MODIS,100
30.5659,74.5281,2025-11-16,180.2,MODIS,90
30.4733,74.8096,2025-11-16,431.4,MODIS,90
30.5171,75.0355,2025-11-16,557.8,VIIRS,70
30.5264,74.8945,2025-11-16,903.4,MODIS,90
30.6219,75.0662,2025-11-16,327.3,MODIS,70
30.497,74.9597,2025-11-16,607.3,MODIS,50
30.6254,75.3751,2025-11-16,968.1,VIIRS,100
30.6283,75.5722,2025-11-16,1061.3,MODIS,90
30.6027,75.5217,2025-11-16,939.9,VIIRS,50
30.4471,75.6393,2025-11-16,1090.8,MODIS,100
30.4901,75.3213,2025-11-16,1214.3,MODIS,70
30.424,75.3099,2025-11-16,875.2,VIIRS,90
30.4281,75.3149,2025-11-16,1246.6,MODIS,90
30.6435,75.5633,2025-11-16,1273.1,MODIS,70
30.6723,75.8893,2025-11-16,637.4,VIIRS,90
30.6201,76.0914,2025-11-16,293.7,VIIRS,100
30.4831,76.0605,2025-11-16,823.6,MODIS,90
30.505,75.8297,2025-11-16,256.7,VIIRS,100
30.6136,76.0369,2025-11-16,815.5,MODIS,90
30.3246,76.6344,2025-11-16,232.0,MODIS,70
30.3652,76.7073,2025-11-16,190.0,VIIRS,70
30.6718,77.1553,2025-11-16,29.1,MODIS,100
30.9677,74.0205,2025-11-16,69.0,VIIRS,100
30.8183,74.7069,2025-11-16,208.5,VIIRS,90
31.0697,74.6199,2025-11-16,203.5,MODIS,100
31.0648,75.0792,2025-11-16,689.8,VIIRS,100
30.8761,75.122,2025-11-16,877.8,MODIS,90
30.8163,74.9284,2025-11-16,280.2,MODIS,70
30.9303,74.8643,2025-11-16,293.2,VIIRS,90
30.9023,74.9776,2025-11-16,611.3,VIIRS,90
30.8971,74.9152,2025-11-16,473.8,VIIRS,90
30.9434,75.3628,2025-11-16,566.8,VIIRS,100
31.0756,75.4231,2025-11-16,637.0,VIIRS,90
31.0044,75.3593,2025-11-16,1054.2,MODIS,90
31.116,75.702,2025-11-16,1160.7,VIIRS,100
31.0754,75.706,2025-11-16,738.2,VIIRS,70
30.9255,75.6185,2025-11-16,1122.1,MODIS,90
31.0898,75.3567,2025-11-16,934.3,MODIS,100
30.7993,75.5732,2025-11-16,895.3,VIIRS,90
31.0919,76.0088,2025-11-16,640.1,VIIRS,100
30.9533,76.0499,2025-11-16,281.5,MODIS,50
31.0553,75.932,2025-11-16,363.1,VIIRS,100
30.9909,75.9339,2025-11-16,349.7,MODIS,70
31.1499,75.8419,2025-11-16,540.6,VIIRS,90
30.8318,75.9229,2025-11-16,613.4,VIIRS,70
31.1847,76.5709,2025-11-16,106.4,MODIS,70
30.8065,76.31,2025-11-16,225.5,MODIS,90
30.887,77.1611,2025-11-16,72.7,VIIRS,70
31.338,74.1216,2025-11-16,34.8,VIIRS,50
31.3065,74.6853,2025-11-16,157.8,MODIS,100
31.414,74.9535,2025-11-16,425.9,MODIS,100
31.401,74.8904,2025-11-16,304.5,MODIS,100
31.6766,75.0565,2025-11-16,334.8,VIIRS,90
31.6008,75.5794,2025-11-16,777.1,MODIS,90
31.6008,75.4397,2025-11-16,498.3,MODIS,90
31.5822,75.6626,2025-11-16,328.4,VIIRS,70
31.3698,75.602,2025-11-16,373.6,MODIS,70
31.637,76.0867,2025-11-16,410.3,MODIS,100
31.473,75.8993,2025-11-16,307.0,MODIS,50
31.4958,76.0829,2025-11-16,412.4,VIIRS,70
31.5896,76.5695,2025-11-16,126.1,VIIRS,100
31.4932,77.1964,2025-11-16,13.8,MODIS,90
32.1578,74.5774,2025-11-16,68.2,VIIRS,100
31.877,75.1278,2025-11-16,83.0,MODIS,100
31.774,75.2892,2025-11-16,229.6,VIIRS,70
32.1541,76.1608,2025-11-16,118.2,VIIRS,70
31.9649,76.6292,2025-11-16,33.5,MODIS,100
19.4606,70.0021,2025-11-17,22.6,VIIRS,90
25.3395,69.5491,2025-11-17,24.7,VIIRS,100
29.4563,74.3478,2025-11-17,41.3,VIIRS,90
29.2996,74.9518,2025-11-17,75.0,VIIRS,90
29.6798,75.2813,2025-11-17,81.2,MODIS,100
29.3005,75.98,2025-11-17,110.7,MODIS,90
29.54,76.2871,2025-11-17,39.4,MODIS,70
30.0262,74.3805,2025-11-17,150.6,VIIRS,100
30.0824,75.1272,2025-11-17,165.9,MODIS,90
30.0116,74.8385,2025-11-17,286.5,MODIS,50
30.1406,75.4524,2025-11-17,585.2,MODIS,70
30.0187,75.6213,2025-11-17,549.0,VIIRS,90
30.0104,75.3455,2025-11-17,290.3,VIIRS,70
30.1392,76.0554,2025-11-17,366.0,VIIRS,50
29.8338,75.8158,2025-11-17,349.4,MODIS,90
30.0944,76.5389,2025-11-17,139.3,MODIS,90
30.6688,74.0511,2025-11-17,18.0,VIIRS,90
30.4926,74.2927,2025-11-17,289.0,VIIRS,70
30.5185,74.4977,2025-11-17,220.6,VIIRS,90
30.6599,75.2167,2025-11-17,333.5,VIIRS,90
30.2941,75.0298,2025-11-17,263.6,MODIS,90
30.4427,75.0714,2025-11-17,433.0,MODIS,90
30.5138,74.9103,2025-11-17,854.9,MODIS,90
30.7035,75.199,2025-11-17,733.2,VIIRS,70
30.4222,75.3901,2025-11-17,516.8,VIIRS,100
30.3051,75.6887,2025-11-17,799.7,VIIRS,90
30.3132,75.2999,2025-11-17,382.3,VIIRS,70
30.719,75.494,2025-11-17,870.9,MODIS,50
30.6546,75.5504,2025-11-17,859.7,VIIRS,90
30.388,75.3132,2025-11-17,1068.5,MODIS,90
30.6916,75.4093,2025-11-17,960.9,VIIRS,100
30.5642,75.7997,2025-11-17,518.3,VIIRS,100
30.6574,76.0943,2025-11-17,317.5,VIIRS,70
30.6238,75.7839,2025-11-17,704.5,VIIRS,90
30.6897,75.8179,2025-11-17,366.0,MODIS,90
30.3796,75.7808,2025-11-17,836.8,VIIRS,90
30.3783,76.5741,2025-11-17,194.1,MODIS,70
30.7262,76.3563,2025-11-17,267.9,VIIRS,100
30.6767,76.8183,2025-11-17,69.2,MODIS,90
30.9434,74.0454,2025-11-17,42.3,MODIS,90
31.1729,74.5214,2025-11-17,302.4,VIIRS,100
31.1584,74.4628,2025-11-17,319.1,VIIRS,100
31.15,75.2264,2025-11-17,580.7,VIIRS,50
30.8795,74.8556,2025-11-17,273.8,MODIS,90
30.986,75.2209,2025-11-17,752.7,MODIS,90
30.8092,75.1349,2025-11-17,393.2,VIIRS,70
30.8686,75.1917,2025-11-17,699.9,VIIRS,70
31.2003,75.7252,2025-11-17,1110.7,MODIS,100
30.807,75.6571,2025-11-17,731.2,VIIRS,100
31.2104,75.6864,2025-11-17,1098.4,VIIRS,70
31.0067,75.374,2025-11-17,837.8,VIIRS,90
31.0503,75.3133,2025-11-17,745.4,MODIS,50
31.059,75.6625,2025-11-17,1070.9,MODIS,50
31.048,75.4865,2025-11-17,1016.8,VIIRS,70
30.7759,75.8966,2025-11-17,557.8,VIIRS,100
31.0658,75.9835,2025-11-17,331.5,MODIS,90
30.8312,75.8057,2025-11-17,641.7,VIIRS,70
31.1736,75.8418,2025-11-17,914.8,VIIRS,100
31.1436,75.9909,2025-11-17,634.3,VIIRS,70
30.9915,76.6252,2025-11-17,263.6,MODIS,90
30.8727,76.5708,2025-11-17,261.5,VIIRS,50
31.1978,77.0318,2025-11-17,34.7,VIIRS,90
31.6651,74.2146,2025-11-17,28.3,MODIS,90
31.6063,74.6467,2025-11-17,164.7,MODIS,90
31.5405,75.176,2025-11-17,458.4,MODIS,70
31.296,74.8762,2025-11-17,391.6,MODIS,100
31.5585,75.0348,2025-11-17,499.3,VIIRS,50
31.6308,75.3561,2025-11-17,214.6,MODIS,90
31.5857,75.387,2025-11-17,204.7,VIIRS,100
31.6033,75.7005,2025-11-17,319.5,MODIS,70
31.695,75.3309,2025-11-17,324.7,MODIS,70
31.4201,75.9865,2025-11-17,235.8,MODIS,90
31.5756,75.9373,2025-11-17,519.3,MODIS,90
31.4392,76.1694,2025-11-17,247.6,VIIRS,100
31.6418,76.3281,2025-11-17,81.8,VIIRS,90
31.5553,77.025,2025-11-17,42.1,MODIS,90
32.0783,74.4407,2025-11-17,30.8,VIIRS,90
31.7831,74.8784,2025-11-17,41.7,MODIS,90
31.7846,75.6097,2025-11-17,145.8,VIIRS,100
32.15,75.8672,2025-11-17,58.6,MODIS,90
32.2283,76.5023,2025-11-17,43.7,VIIRS,50
12.3282,74.1727,2025-11-18,31.5,MODIS,90
28.4078,84.229,2025-11-18,20.0,VIIRS,90
29.5555,74.2707,2025-11-18,23.5,MODIS,100
29.6876,75.0515,2025-11-18,34.2,VIIRS,100
29.5052,75.3292,2025-11-18,78.9,VIIRS,100
29.4803,76.0656,2025-11-18,87.1,MODIS,90
29.6649,76.5132,2025-11-18,29.3,MODIS,50
29.8683,74.5919,2025-11-18,98.2,VIIRS,100
30.0356,74.8394,2025-11-18,377.3,MODIS,90
29.843,74.894,2025-11-18,255.9,VIIRS,90
29.9912,75.6812,2025-11-18,332.8,VIIRS,100
30.2025,75.2925,2025-11-18,160.1,MODIS,70
29.8929,75.3444,2025-11-18,332.2,MODIS,90
30.0254,76.212,2025-11-18,317.4,MODIS,70
29.7907,75.8736,2025-11-18,268.1,VIIRS,70
30.0467,76.6763,2025-11-18,83.3,MODIS,100
30.5711,73.8919,2025-11-18,27.1,MODIS,90
30.6146,74.4629,2025-11-18,76.6,MODIS,50
30.6686,74.9142,2025-11-18,755.1,MODIS,70
30.3162,74.8825,2025-11-18,555.9,MODIS,90
30.6655,74.8973,2025-11-18,511.6,VIIRS,70
30.5343,75.0253,2025-11-18,570.8,MODIS,50
30.285,74.9905,2025-11-18,314.0,VIIRS,70
30.2735,75.5761,2025-11-18,533.0,VIIRS,90
30.716,75.6886,2025-11-18,434.4,VIIRS,90
30.5771,75.451,2025-11-18,594.9,VIIRS,90
30.6904,75.3122,2025-11-18,516.1,VIIRS,100
30.5608,75.3588,2025-11-18,1007.0,VIIRS,90
30.6865,75.5587,2025-11-18,981.2,VIIRS,90
30.2968,76.0463,2025-11-18,570.6,MODIS,100
30.4769,75.9711,2025-11-18,688.5,VIIRS,70
30.725,76.1472,2025-11-18,574.6,VIIRS,90
30.3046,75.8498,2025-11-18,696.2,MODIS,70
30.6107,76.5347,2025-11-18,141.8,VIIRS,70
30.3451,76.9714,2025-11-18,25.4,MODIS,90
31.1686,74.1619,2025-11-18,34.2,VIIRS,50
30.9592,74.348,2025-11-18,124.1,VIIRS,70
30.9876,74.3689,2025-11-18,225.7,VIIRS,70
30.9057,74.7899,2025-11-18,712.0,MODIS,100
30.8481,75.1267,2025-11-18,449.2,MODIS,100
30.794,74.7888,2025-11-18,514.4,VIIRS,90
30.8492,75.0564,2025-11-18,801.8,MODIS,90
30.9243,75.1734,2025-11-18,378.6,MODIS,90
31.1751,75.4208,2025-11-18,904.9,MODIS,70
31.0177,75.3602,2025-11-18,562.3,MODIS,100
30.8064,75.6482,2025-11-18,825.0,VIIRS,90
30.9362,75.6965,2025-11-18,298.1,VIIRS,90
31.217,75.3791,2025-11-18,280.3,VIIRS,90
31.2201,75.5625,2025-11-18,432.3,MODIS,100
30.9591,76.0521,2025-11-18,555.1,VIIRS,70
30.9789,75.9997,2025-11-18,216.2,MODIS,90
31.1639,76.1628,2025-11-18,232.0,VIIRS,50
30.7966,75.8841,2025-11-18,416.2,VIIRS,90
31.0708,75.89,2025-11-18,546.5,VIIRS,70
30.9039,76.6931,2025-11-18,285.4,VIIRS,100
30.9497,76.321,2025-11-18,285.2,MODIS,70
30.79,77.0423,2025-11-18,55.2,MODIS,70
31.6609,74.3765,2025-11-18,103.0,MODIS,100
31.7291,75.0967,2025-11-18,455.7,VIIRS,100
31.3046,74.9706,2025-11-18,431.2,MODIS,100
31.4034,75.4111,2025-11-18,507.3,MODIS,70
31.5245,75.4372,2025-11-18,351.3,MODIS,90
31.5903,75.639,2025-11-18,338.4,VIIRS,100
31.4765,75.9449,2025-11-18,183.8,VIIRS,90
31.27,75.9236,2025-11-18,379.9,MODIS,90
31.3894,76.5482,2025-11-18,142.7,VIIRS,70
32.0728,74.2852,2025-11-18,39.4,VIIRS,70
32.0502,75.1518,2025-11-18,140.2,VIIRS,100
32.0578,75.4128,2025-11-18,134.7,VIIRS,100
32.1665,76.1914,2025-11-18,124.2,VIIRS,70
31.8928,76.3589,2025-11-18,44.1,VIIRS,90
10.9937,70.8073,2025-11-19,33.5,MODIS,70
29.6374,75.0709,2025-11-19,63.6,VIIRS,90
29.5373,75.7156,2025-11-19,52.4,MODIS,100
29.7252,75.9506,2025-11-19,40.9,MODIS,90
29.8131,74.6991,2025-11-19,98.5,MODIS,90
30.2137,75.1694,2025-11-19,270.3,VIIRS,70
30.0623,74.9769,2025-11-19,127.0,VIIRS,90
29.8997,75.4721,2025-11-19,295.6,VIIRS,90
30.0087,75.2979,2025-11-19,313.6,MODIS,70
30.0427,76.0788,2025-11-19,173.1,VIIRS,70
29.9174,76.0021,2025-11-19,106.7,MODIS,70
29.8869,76.6425,2025-11-19,122.9,VIIRS,70
30.5864,74.1458,2025-11-19,16.5,MODIS,100
30.6794,74.4327,2025-11-19,80.0,VIIRS,90
30.5672,74.8498,2025-11-19,273.8,MODIS,100
30.532,75.0857,2025-11-19,275.7,MODIS,70
30.6588,75.1138,2025-11-19,173.8,MODIS,50
